titel,fkz,titel_name,hauptgruppe,hauptgruppe_name,ansatz_2025,ansatz_2026,ansatz_2027,ist_2024,einzelplan,ministerium,kapitel,kapitel_name,seite_pdf,quelle_pdf
51701,011,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5,Ausgaben – Sachmittel,43000.0,35000.0,40000.0,22529.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
51801,011,"Mieten und Pachten für Grundstücke, Gebäude und Geräte",5,Ausgaben – Sachmittel,50000.0,59800.0,63600.0,47335.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
52501,011,Aus- und Fortbildung,5,Ausgaben – Sachmittel,5000.0,10000.0,10000.0,1090.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
52601,011,Kosten für Sachverständige,5,Ausgaben – Sachmittel,50000.0,90000.0,120000.0,33881.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
52602,011,Gerichts- und ähnliche Kosten,5,Ausgaben – Sachmittel,0.0,0.0,1000.0,0.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
52701,011,Dienstreisen,5,Ausgaben – Sachmittel,2000.0,8800.0,8800.0,3392.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
52702,011,Dienstreisen (Ausland),5,Ausgaben – Sachmittel,500.0,500.0,500.0,0.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
53101,013,"Öffentlichkeitsarbeit, Dokumentationen und",5,Ausgaben – Sachmittel,60000.0,60000.0,95500.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,55,ep_01.pdf
53102,011,Thüringer Inklusionstag,5,Ausgaben – Sachmittel,,0.0,28000.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,56,ep_01.pdf
54202,011,Abführung der Umsatzsteuer an das Finanzamt,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,58.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,56,ep_01.pdf
81202,011,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,10000.0,6000.0,6000.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,56,ep_01.pdf
98101,891,Abführungen an andere Kapitel des Landeshaush.alts,9,Ausgaben – Besondere Finanzierungsausgaben,,0.0,0.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,56,ep_01.pdf
51169,011,"Geschäftsbedarf, Datenübertragung sowie Geräte",5,Ausgaben – Sachmittel,25000.0,35000.0,35000.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,57,ep_01.pdf
51869,011,"Mieten für Datenverarbeitungsanlagen, Geräte",5,Ausgaben – Sachmittel,3000.0,10000.0,8000.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,57,ep_01.pdf
53869,011,Ausgaben für sonstige Dienstleistungen,5,Ausgaben – Sachmittel,1000.0,2000.0,2000.0,0.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,57,ep_01.pdf
81269,011,"Erwerb von Datenverarbeitungsanlagen, Geräten",8,Ausgaben – Investitionen,15000.0,25000.0,45000.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,57,ep_01.pdf
53874,011,Verwaltungskostenerstattung,5,Ausgaben – Sachmittel,250000.0,456100.0,474600.0,325909.0,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,57,ep_01.pdf
89374,011,Zuschüsse für Maßnahmen zur Herstellung der,8,Ausgaben – Investitionen,2000000.0,2000000.0,2000000.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,57,ep_01.pdf
68474,047,Zuweisungen und Zuschüsse für kommunale,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,,01,Thüringer Landtag,0107,Landesbeauftragter für Menschen mit Behinderungen,58,ep_01.pdf
11911,011,Einnahmen aus Übernahme von,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
11941,011,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
11951,011,Vermischte Verwaltungseinnahmen,1,Einnahmen – Verwaltungseinnahmen,5000.0,5000.0,5000.0,4115.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
12401,011,Einnahmen aus Vermietung und Verpachtung,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
12402,011,Einnahmen aus Vermietung und Verpachtung von,1,Einnahmen – Verwaltungseinnahmen,0.0,100.0,100.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
12541,011,Sonstige Dienstleistungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,1428.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
23101,011,Sonstige Zuweisungen vom Bund,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
35901,861,Entnahme aus zweckgebundener Rücklage gemäß,3,Einnahmen – Schuldenaufnahmen,0.0,0.0,0.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,14,ep_02.pdf
11965,332,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
38165,332,Zuführungen aus anderen Kapiteln des Landesha.ushalts,3,Einnahmen – Schuldenaufnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
11972,013,"Einnahmen aus Veröffentlichungen, Rückzahlung.en",1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
28272,011,Sonstige Zuschüsse,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
11973,013,"Einnahmen aus Veröffentlichungen, Rückzahlungen",1,Einnahmen – Verwaltungseinnahmen,0.0,10000.0,10000.0,4830.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
28173,011,Sonstige Erstattungen aus dem Inland,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
28273,011,Sonstige Zuschüsse,2,Einnahmen – Zuweisungen,60000.0,0.0,0.0,5228.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
11974,011,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
28274,011,Sonstige Zuschüsse,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
11975,011,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,15,ep_02.pdf
16275,011,Sonstige Zinseinnahmen aus dem Inland,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,16,ep_02.pdf
28275,011,Sonstige Zuschüsse,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,16,ep_02.pdf
11977,011,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,16,ep_02.pdf
16277,011,Zinseinnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,16,ep_02.pdf
45301,011,"Trennungsgeld abgeordneter, versetzter oder ein.gestellter",4,Ausgaben – Personal,7300.0,5000.0,5000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
46101,881,Mehrausgaben bei Personalausgaben,4,Ausgaben – Personal,1189700.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
46201,881,Minderausgaben bei Personalausgaben,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
51101,011,Geschäftsbedarf und Kommunikation sowie Gerä.te,5,Ausgaben – Sachmittel,240900.0,299000.0,325900.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
51401,011,"Verbrauchsmittel, Haltung von Dienstfahrzeugen",5,Ausgaben – Sachmittel,157000.0,137000.0,144000.0,85905.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
51701,011,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5,Ausgaben – Sachmittel,1293700.0,1469000.0,1601000.0,1152778.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
51801,011,"Mieten und Pachten für Grundstücke, Gebäude und Geräte",5,Ausgaben – Sachmittel,1443000.0,1221500.0,1309500.0,1146144.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
51904,011,Unterhaltung der Grundstücke und baulichen Anlagen,5,Ausgaben – Sachmittel,65000.0,35000.0,33000.0,10467.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,19,ep_02.pdf
52601,011,Gerichts- und ähnliche Kosten,5,Ausgaben – Sachmittel,5000.0,25000.0,25000.0,4571.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
52602,011,Kosten für Sachverständige,5,Ausgaben – Sachmittel,160000.0,160000.0,160000.0,244347.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
52701,011,Dienstreisen,5,Ausgaben – Sachmittel,80000.0,180000.0,180000.0,84590.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
52702,011,Dienstreisen (Ausland),5,Ausgaben – Sachmittel,77000.0,280000.0,180000.0,25513.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
52900,011,Verfügungsmittel Ministerpräsident,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
52902,011,Verfügungsmittel Minister,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
52911,011,Verfügungsmittel Staatssekretär,5,Ausgaben – Sachmittel,1000.0,1000.0,1000.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,20,ep_02.pdf
53102,013,Karriere- und Bewerbungsportal für den Öffentlichen Dienst,5,Ausgaben – Sachmittel,200000.0,100000.0,100000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,21,ep_02.pdf
53103,013,Bürgerräte,5,Ausgaben – Sachmittel,250000.0,250000.0,250000.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,21,ep_02.pdf
53702,011,Ausgaben für den Umzug und die Verlegung von,5,Ausgaben – Sachmittel,65000.0,130000.0,85000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,21,ep_02.pdf
53810,011,Arbeitsmedizinische Betreuung der Landesbediensteten,5,Ausgaben – Sachmittel,16200.0,12000.0,12000.0,9264.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,21,ep_02.pdf
54202,011,Abführung der Umsatzsteuer an das Finanzamt,5,Ausgaben – Sachmittel,3000.0,5000.0,10000.0,14231.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
54601,011,Behördliches Gesundheitsmanagement,5,Ausgaben – Sachmittel,,30000.0,30000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
54602,011,Traueranzeigen,5,Ausgaben – Sachmittel,,20000.0,20000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
54701,011,Vermischter Sachaufwand,5,Ausgaben – Sachmittel,36000.0,39000.0,41000.0,34517.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
63201,011,Sonstige Zuweisungen an Länder,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
68111,011,Erfüllungsübernahme von Schmerzensgeldansprüchen,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
71101,011,"Kleine Neu-, Um- und Erweiterungsbauten",7,Ausgaben – Baumaßnahmen,110000.0,100000.0,100000.0,104799.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,22,ep_02.pdf
81101,011,Erwerb von Kraftfahrzeugen,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,23,ep_02.pdf
81202,011,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,145000.0,1695500.0,750000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,23,ep_02.pdf
91901,861,Zuführung an zweckgebundene Rücklage gemäß ThürHhG,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,12282.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,23,ep_02.pdf
98101,891,Abführung an andere Kapitel des Landeshaushaltes,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,9070.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,23,ep_02.pdf
98102,891,Abführung an andere Kapitel des Landeshaushaltes,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,23,ep_02.pdf
98103,891,Ausgleichsabgabe nach dem Schwerbehindertenrecht,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,24,ep_02.pdf
42861,012,Entgelte der Auszubildenden,4,Ausgaben – Personal,56400.0,63000.0,65000.0,43135.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
52561,012,Sachaufwand für Ausbildung,5,Ausgaben – Sachmittel,0.0,30000.0,30000.0,333.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
52562,011,Sachaufwand für Fortbildung,5,Ausgaben – Sachmittel,32000.0,37000.0,35000.0,36734.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
52762,011,Reisen während der Fortbildung,5,Ausgaben – Sachmittel,9000.0,15000.0,15000.0,6833.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
53865,332,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
54765,332,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
81265,332,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,0.0,0.0,0.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
52672,011,Kosten für Sachverständige,5,Ausgaben – Sachmittel,2800.0,6000.0,6000.0,3046.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
54772,011,Veranstaltungen der internationalen Angelegenheiten/,5,Ausgaben – Sachmittel,14100.0,62000.0,62000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
68572,011,Sonstige Zuschüsse / Zuwendungen für Maßnahmen zur,6,Ausgaben – Zuweisungen/Zuschüsse,185000.0,195000.0,200000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,25,ep_02.pdf
51173,011,Geschäftsbedarf und Kommunikation sowie Gerä.te,5,Ausgaben – Sachmittel,45000.0,45000.0,45000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,26,ep_02.pdf
53173,013,"Öffentlichkeitsarbeit, Thüringentag",5,Ausgaben – Sachmittel,589400.0,500000.0,980000.0,335492.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,26,ep_02.pdf
53873,011,Medienservice/ Onlinekommunikation,5,Ausgaben – Sachmittel,876000.0,1527000.0,1327000.0,886853.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,27,ep_02.pdf
54173,011,Ehrenzeichen und sonstige Auszeichnungen,5,Ausgaben – Sachmittel,37500.0,65000.0,63500.0,62433.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,27,ep_02.pdf
54673,013,Landesmarketing,5,Ausgaben – Sachmittel,,3620000.0,3445000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,27,ep_02.pdf
54773,013,Repräsentation des Freistaats Thüringen - Protokoll,5,Ausgaben – Sachmittel,343000.0,520000.0,425000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,28,ep_02.pdf
63373,013,Zuweisungen an Gemeinden und Gemeindeverbände,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,28,ep_02.pdf
81273,011,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,20000.0,700000.0,120000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,28,ep_02.pdf
42774,011,Beschäftigungsentgelte für Vertretungs- und Aushilfskräfte,4,Ausgaben – Personal,0.0,0.0,218900.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
51174,011,Geschäftsbedarf,5,Ausgaben – Sachmittel,1000.0,0.0,1000.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
51774,011,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
51874,011,Mieten und Pachten,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
52674,011,Kosten für Sachverständige,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
53174,013,"Öffentlichkeitsarbeit, Dokumentationen und",5,Ausgaben – Sachmittel,0.0,0.0,20000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
54774,011,Ausgaben für Veranstaltungen,5,Ausgaben – Sachmittel,348400.0,287000.0,207000.0,86222.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,29,ep_02.pdf
68574,011,"Zuschüsse für Kommissions-, Beiratsarbeit sowie",6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,30,ep_02.pdf
81274,011,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,0.0,0.0,0.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,30,ep_02.pdf
52675,011,"Kosten für Sachverständige, Gerichts- und ähnlic.he Kosten",5,Ausgaben – Sachmittel,20000.0,20000.0,20000.0,2970.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,30,ep_02.pdf
54775,011,Nicht aufteilbare sächliche Verwaltungsausgaben/,5,Ausgaben – Sachmittel,12000.0,20000.0,20000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,30,ep_02.pdf
68275,772,Finanzbeteiligung für die Mitteldeutsche Medienförderung,6,Ausgaben – Zuweisungen/Zuschüsse,3900000.0,3914000.0,3914000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,30,ep_02.pdf
68375,187,Landesanteil zur Finanzierung von GEMA-Gebühren,6,Ausgaben – Zuweisungen/Zuschüsse,500000.0,0.0,0.0,325000.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,31,ep_02.pdf
68475,187,Maßnahmen zur Förderung der lokalen und regionalen,6,Ausgaben – Zuweisungen/Zuschüsse,,515500.0,525500.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,31,ep_02.pdf
68575,187,Zuwendungen für Medienprojekte,6,Ausgaben – Zuweisungen/Zuschüsse,2021600.0,1584500.0,1674500.0,2258988.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,32,ep_02.pdf
68675,187,Institutionelle Förderung im Medienbereich,6,Ausgaben – Zuweisungen/Zuschüsse,475000.0,534000.0,534000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,32,ep_02.pdf
89375,187,Zuschüsse für Kino-Investitionsförderungen,8,Ausgaben – Investitionen,228000.0,220000.0,220000.0,182252.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,33,ep_02.pdf
52677,011,"Kosten für Sachverständige, Gerichts- und ähnliche Kosten",5,Ausgaben – Sachmittel,,50000.0,50000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
53177,011,"Öffentlichkeitsarbeit, Veranstaltungen",5,Ausgaben – Sachmittel,80000.0,60000.0,60000.0,52211.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
68477,011,Zuschüsse für Maßnahmen der Bürgerbeteiligung,6,Ausgaben – Zuweisungen/Zuschüsse,427000.0,600000.0,600000.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
42778,012,Aufwendungen für nebenberuflich und nebenamtlich Tätige,4,Ausgaben – Personal,,8500.0,8500.0,,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
53178,012,"Öffentlichkeitsarbeit, Dokumentationen",5,Ausgaben – Sachmittel,15000.0,15000.0,15000.0,3415.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
54778,011,"Konferenzen, wissenschaftliche Veranstaltungen",5,Ausgaben – Sachmittel,15000.0,15000.0,15000.0,0.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
68678,011,Projektförderung,6,Ausgaben – Zuweisungen/Zuschüsse,245500.0,280500.0,280500.0,224967.0,02,Thüringer Staatskanzlei,0201,Ministerpräsident und Staatskanzlei,34,ep_02.pdf
